"class","npixels","year","areaHa","scenario","rep"
"9",72430,2042,6518.7,"RCP85","Rep1"
"10",7975,2042,717.75,"RCP85","Rep1"
"11",122734,2042,11046.06,"RCP85","Rep1"
"12",45551,2042,4099.59,"RCP85","Rep1"
"13",728,2042,65.52,"RCP85","Rep1"
"0",714927,2043,64343.43,"RCP85","Rep1"
"1",1013305,2043,91197.45,"RCP85","Rep1"
"2",89696,2043,8072.64,"RCP85","Rep1"
"3",412278,2043,37105.02,"RCP85","Rep1"
"4",83358,2043,7502.22,"RCP85","Rep1"
"5",80469,2043,7242.21,"RCP85","Rep1"
"6",196727,2043,17705.43,"RCP85","Rep1"
"7",6544,2043,588.96,"RCP85","Rep1"
"8",7097,2043,638.73,"RCP85","Rep1"
"9",72011,2043,6480.99,"RCP85","Rep1"
"10",7975,2043,717.75,"RCP85","Rep1"
"11",122424,2043,11018.16,"RCP85","Rep1"
"12",45691,2043,4112.19,"RCP85","Rep1"
"13",731,2043,65.79,"RCP85","Rep1"
"0",719105,2044,64719.45,"RCP85","Rep1"
"1",1012439,2044,91119.51,"RCP85","Rep1"
"2",89211,2044,8028.99,"RCP85","Rep1"
"3",415885,2044,37429.65,"RCP85","Rep1"
"4",77557,2044,6980.13,"RCP85","Rep1"
"5",80414,2044,7237.26,"RCP85","Rep1"
"6",199438,2044,17949.42,"RCP85","Rep1"
"7",6534,2044,588.06,"RCP85","Rep1"
"8",7110,2044,639.9,"RCP85","Rep1"
"9",69706,2044,6273.54,"RCP85","Rep1"
"10",7870,2044,708.3,"RCP85","Rep1"
"11",121659,2044,10949.31,"RCP85","Rep1"
"12",45582,2044,4102.38,"RCP85","Rep1"
"13",723,2044,65.07,"RCP85","Rep1"
"0",718049,2045,64624.41,"RCP85","Rep1"
"1",1015313,2045,91378.17,"RCP85","Rep1"
"2",88822,2045,7993.98,"RCP85","Rep1"
"3",422705,2045,38043.45,"RCP85","Rep1"
"4",75246,2045,6772.14,"RCP85","Rep1"
"5",80458,2045,7241.22,"RCP85","Rep1"
"6",200562,2045,18050.58,"RCP85","Rep1"
"7",6542,2045,588.78,"RCP85","Rep1"
"8",7129,2045,641.61,"RCP85","Rep1"
"9",64093,2045,5768.37,"RCP85","Rep1"
"10",7857,2045,707.13,"RCP85","Rep1"
"11",119967,2045,10797.03,"RCP85","Rep1"
"12",45765,2045,4118.85,"RCP85","Rep1"
"13",725,2045,65.25,"RCP85","Rep1"
"0",717169,2046,64545.21,"RCP85","Rep1"
"1",1019593,2046,91763.37,"RCP85","Rep1"
"2",88191,2046,7937.19,"RCP85","Rep1"
"3",422404,2046,38016.36,"RCP85","Rep1"
"4",73801,2046,6642.09,"RCP85","Rep1"
"5",80613,2046,7255.17,"RCP85","Rep1"
"6",202844,2046,18255.96,"RCP85","Rep1"
"7",6546,2046,589.14,"RCP85","Rep1"
"8",7159,2046,644.31,"RCP85","Rep1"
"9",63583,2046,5722.47,"RCP85","Rep1"
"10",7850,2046,706.5,"RCP85","Rep1"
"11",116891,2046,10520.19,"RCP85","Rep1"
"12",45863,2046,4127.67,"RCP85","Rep1"
"13",726,2046,65.34,"RCP85","Rep1"
"0",716440,2047,64479.6,"RCP85","Rep1"
"1",1020696,2047,91862.64,"RCP85","Rep1"
"2",87719,2047,7894.71,"RCP85","Rep1"
"3",422045,2047,37984.05,"RCP85","Rep1"
"4",72962,2047,6566.58,"RCP85","Rep1"
"5",80597,2047,7253.73,"RCP85","Rep1"
"6",204476,2047,18402.84,"RCP85","Rep1"
"7",6549,2047,589.41,"RCP85","Rep1"
"8",7563,2047,680.67,"RCP85","Rep1"
"9",63297,2047,5696.73,"RCP85","Rep1"
"10",7840,2047,705.6,"RCP85","Rep1"
"11",116290,2047,10466.1,"RCP85","Rep1"
"12",46034,2047,4143.06,"RCP85","Rep1"
"13",725,2047,65.25,"RCP85","Rep1"
"0",715569,2048,64401.21,"RCP85","Rep1"
"1",1022001,2048,91980.09,"RCP85","Rep1"
"2",87718,2048,7894.62,"RCP85","Rep1"
"3",421062,2048,37895.58,"RCP85","Rep1"
"4",71993,2048,6479.37,"RCP85","Rep1"
"5",80210,2048,7218.9,"RCP85","Rep1"
"6",207039,2048,18633.51,"RCP85","Rep1"
